latitude,longitude,crime_count
40.69008134,-73.96055944,46
40.690112,-73.841943,20
40.690115,-73.989019,75
40.690218,-73.984251,21
40.6902236042,-73.960278586,62
40.690304,-73.814449,23
40.690404,-73.946767,26
40.690427,-73.984768,130
40.69056159,-73.98510385,33
40.690614,-73.985234,18
40.690638,-73.922109,19
40.690733,-73.988599,30
40.690859,-73.985848,297
40.691005,-73.983456,212
40.691099,-73.92487,27
40.6911,-73.868547,17
40.69118409,-73.86805731,16
40.691207,-73.984387,63
40.691281,-73.986906,50
40.691295,-73.991595,39
40.691387,-73.938219,16
40.691429,-73.925455,24
40.69145665,-73.98734658,29
40.691519,-73.81229,17
40.691623,-73.986302,37
40.691632,-73.987779,22
40.691846,-73.987323,34
40.691871,-73.94706,20
40.691965,-73.98862,26
40.692176,-73.985776,19
40.69219487,-73.98627184,41
40.692214,-73.986786,51
40.69223342,-73.98729955,243
40.6922334211,-73.98729955552,35
40.692382,-73.809306,17
40.692396,-73.990069,49
40.692419,-73.859996,19
40.692428,-73.951976,70
40.692475,-73.927289,39
40.6925184,-73.85909724,19
40.692521,-73.941389,33
40.692547,-73.858635,22
40.69254941,-73.99097045,87
40.692852,-73.938509,16
40.69293,-73.808457,29
40.693035,-73.928275,39
40.693036,-73.90166,17
40.69305,-73.940044,17
40.693127,-73.969321,24
40.693191,-73.971366,42
40.693265,-73.973593,17
40.693326,-73.991736,16
40.69335968,-73.97584638,17
40.693384,-73.990591,18
40.693387,-73.966393,16
40.69343693,-73.9778261,21
40.693462,-73.987241,41
40.693552,-73.929172,27
40.693599,-73.982132,22
40.69366251,-73.85216387,37
40.693664,-73.988913,54
40.693719,-73.985282,18
40.693722,-73.934201,16
40.69386225,-73.92970228,36
40.693998,-73.991438,25
40.694057,-73.931274,17
40.694181,-73.73708,16
40.69427598,-73.99242349,24
40.694306,-73.801765,20
40.694381,-73.987194,86
40.694495,-73.930828,67
40.694534,-73.993361,25
40.694806,-73.98286,19
40.694844,-73.998786,31
40.694948,-73.952951,21
40.695043,-73.917792,24
40.695172,-73.844419,22
40.695191,-73.950848,37
40.69537665,-73.94920664,41
40.695404,-73.983239,25
40.69543880812,-73.9832253756,159
40.69546884,-73.98282462,57
40.695541,-73.947786,26
40.695773,-73.790667,31
40.69578342,-73.91707126,20
40.69586,-73.981891,25
40.69593301,-73.90466563,17
40.696025,-73.904834,24
40.696086,-73.743164,26
40.696104,-73.952707,24
40.69613097,-73.98710407,29
40.69617667,-73.98035678,19
40.696192,-73.942116,33
40.69619701,-73.98876293,16
40.69621661,-73.74359184,17
40.696276,-73.804358,16
40.696767,-73.983165,23
40.696831,-73.783824,18
40.696838,-73.936507,60
40.696862,-73.93501,37
40.6969863,-73.93522383,144
40.69698630037,-73.93522383122,25
40.697052,-73.934615,16
40.697196,-73.935615,57
40.697341,-73.911427,19
40.697369,-73.931803,19
40.69746269,-73.99301817,18
40.69751,-73.936197,20
40.697699,-73.907796,17
40.697909,-73.926939,42
40.69796329,-73.91808358,20
40.698008,-73.937075,19
40.698026,-73.975285,16
40.69818,-73.979038,22
40.698251,-73.997158,20
40.698295,-73.937582,29
40.698323,-73.917495,17
40.69843,-73.831128,20
40.698465,-73.909153,35
40.6984738177,-73.91776898122,126
40.698512,-73.819452,24
40.698669,-73.830247,42
40.698695,-73.939859,19
40.69873702,-73.8315691,21
40.69880633,-73.9183658,19
40.69885,-73.917944,32
40.698961,-73.916873,58
40.69901649,-73.80695652,17
40.699104,-73.910284,27
40.699179,-73.919004,20
40.699245,-73.914143,30
40.699256,-73.996675,16
40.69932415739,-73.83157088767,122
40.699477,-73.811037,29
40.699486,-73.911662,21
40.69952102,-73.98980463,43
40.69953101,-73.91103665,106
40.69953101467,-73.91103665226,21
40.699606,-73.919752,43
40.699629,-73.910369,44
40.699665,-73.940055,25
40.699735,-73.911422,43
40.699795,-73.807364,68
40.69993783,-73.91180788,29
40.699958,-73.907638,24
40.700034,-73.920503,32
40.700077,-73.940785,39
40.700078,-73.906594,33
40.700148,-73.912188,33
40.70016911,-73.90920371,22
40.70031,-73.809958,16
40.70041793,-73.82878611,18
40.700421,-73.808208,18
40.700447,-73.903083,38
40.700488,-73.901952,28
40.700492,-73.911244,16
40.700503,-73.94154,59
40.700568,-73.912948,17
40.700568,-73.897341,25
40.70058232,-73.80774181,174
40.70058232907,-73.80774181592,36
40.7007255,-73.94193187,84
40.700885,-73.807811,50
40.700889,-73.922007,23
40.700901,-73.941176,40
40.700949,-73.942295,17
40.701022,-73.942212,16
40.701075,-73.891196,16
40.70118915,-73.80788072,16
40.701216,-73.942727,31
40.701316,-73.922758,17
40.701395,-73.942245,55
40.701399,-73.983806,32
40.701477,-73.807904,58
40.70150526,-74.01255073,66
40.70152714,-73.98674959,31
40.701642,-73.995486,16
40.701686,-74.011628,19
40.701691,-73.943526,42
40.701717,-73.941406,22
40.701744,-73.92351,18
40.70176563,-73.80792594,33
40.701768,-73.807458,21
40.70179,-73.808401,33
40.701832,-73.805923,26
40.70188235,-73.80551642,16
40.70195836,-73.92388719,25
40.701991,-73.942324,27
40.702007,-73.804979,29
40.70213305,-73.80444093,23
40.702272,-73.915962,23
40.70237,-74.011336,84
40.702396,-73.808183,27
40.70240825,-74.012825,17
40.702418,-73.812474,26
40.702435,-73.803364,59
40.70244443,-73.81686112,40
40.70247387,-73.79992086,189
40.70247387178,-73.7999208697,37
40.702537,-73.81414,18
40.7027,-73.942438,26
40.702726,-73.916688,16
40.70273871,-73.80228601,25
40.70281023,-73.92539017,73
40.702942,-73.81904,28
40.703025,-73.925765,16
40.70303,-73.90806,34
40.70304,-73.801244,22
40.703241,-73.944274,40
40.703275,-73.991609,34
40.70334171,-73.80020318,65
40.703348,-73.81483,28
40.703425,-73.808614,36
40.703453,-73.926516,34
40.703499,-73.920029,31
40.703546,-73.799675,152
40.70358847,-74.01311376,25
40.703604,-73.924612,21
40.70375159,-73.79914881,20
40.703786,-73.932875,30
40.703815,-74.013151,45
40.703871,-73.798848,64
40.703952,-73.796548,16
40.704031,-74.012382,17
40.704084,-73.918867,25
40.70411264,-73.94785469,35
40.704166,-74.009975,29
40.704218,-73.930018,19
40.70426737,-73.89355415,48
40.704298,-74.013229,19
40.7043102,-73.91923188,40
40.704317,-74.010359,16
40.704425,-73.917927,23
40.70443502967,-73.89378071416,118
40.704469,-73.797355,47
40.704511,-73.929269,17
40.704549,-74.01428973,77
40.70484741,-73.80111117,19
40.704923,-73.796244,35
40.705003,-74.007146,44
40.705261,-73.922985,22
40.705297,-73.809479,21
40.705305,-73.801384,29
40.705305,-73.795293,38
40.70544116,-73.94797989,19
40.70545957,-73.7948949,30
40.705462,-74.017942,17
40.70547235,-73.95023769,30
40.705506,-73.798424,32
40.705535,-73.942908,21
40.705608,-73.79209,52
40.705622,-74.011453,21
40.705644,-73.794427,37
40.70576236,-73.80165667,17
40.705779,-74.008381,16
40.705857,-73.797529,16
40.706012,-74.003515,28
40.70608685,-73.80849418,26
40.706094,-73.793243,17
40.70622201,-73.95097462,27
40.706243,-73.943026,25
40.70627854,-74.01118826,25
40.706283,-73.950348,24
40.706319,-74.012881,25
40.70635501,-73.93189647,26
40.70636,-73.807541,16
40.70637976,-73.79997046,16
40.70638025,-74.00950391,27
40.706495,-74.008229,17
40.706519,-73.791995,46
40.70654839478,-73.95040063356,125
40.706592,-73.795606,45
40.706698,-74.010933,16
40.70670038,-73.95291303,20
40.706748,-74.01009,34
40.706774,-73.79113,22
40.706795,-73.897085,19
40.706802,-73.923227,72
40.706814,-73.750993,28
40.706972,-74.00712,18
40.70702775,-73.92358924,33
40.70704756,-73.79261229,32
40.707114,-73.922315,18
40.707123,-73.966611,19
40.707145,-74.004529,59
40.707218,-73.797703,20
40.70722033,-73.78956938,23
40.707233,-73.802508,39
40.70723981617,-73.79272672559,203
40.707312,-74.010965,22
40.707337,-73.954779,16
40.707345,-73.78913,44
40.70752,-73.788365,16
40.707539,-74.013776,17
40.707626,-73.795152,25
40.70765496,-73.93983746,45
40.70771584,-73.80278703,73
40.707722,-73.955906,31
40.70775518,-74.01170429,19
40.70789305,-73.78672142,40
40.70789305466,-73.78672142438,17
40.707914,-73.786203,44
40.70803,-74.011475,25
40.70804883,-73.79542437,18
40.708107,-74.004573,16
40.708316,-73.818128,18
40.70842603,-73.95790377,90
40.708572,-73.799763,27
40.708587,-73.937922,25
40.708651,-74.014218,24
40.708658,-74.005033,24
40.708666,-73.958578,92
40.708791,-73.935773,16
40.708877,-73.859436,42
40.7089041,-73.95925246,22
40.708972,-73.776671,41
40.709199,-73.923334,27
40.709264,-73.775467,25
40.709379,-73.869788,42
40.709415,-74.011121,20
40.70948,-74.010265,68
40.70955616,-74.00643483,53
40.709715,-74.006744,46
40.709929,-74.008981,39
40.710046,-74.007399,57
40.710067,-74.009765,23
40.710086,-74.010609,76
40.710136,-73.859597,50
40.710182,-73.794313,16
40.71018863,-73.82111776,17
40.71022031,-74.00774423,137
40.71022031224,-74.00774423969,21
40.71032722,-74.00954415,77
40.710554,-74.008404,20
40.710622,-73.926559,122
40.710638,-73.923061,25
40.71065,-74.009268,38
40.71066214,-73.79870236,20
40.71070974,-73.79303916,50
40.710742,-73.964604,20
40.710774,-73.996631,50
40.71088719,-74.00906088,31
40.710931,-73.951379,18
40.711003,-73.966612,19
40.711062,-73.950004,39
40.711237,-73.957769,27
40.711246,-73.948068,22
40.711251,-73.791521,19
40.711276,-74.010633,25
40.711319,-74.015147,56
40.711458,-74.012216,146
40.71153483,-74.01046412,80
40.711561,-73.944754,21
40.711692,-74.008347,22
40.711721,-73.943069,35
40.711722,-73.858973,44
40.71181191,-73.78784512,22
40.711881,-73.941458,28
40.71196194,-73.94068846,35
40.711972,-73.786578,35
40.712206,-73.825952,26
40.712318,-73.890025,45
40.712389,-73.784907,18
40.7125314,-74.00766515,27
40.712552,-73.991187,44
40.712708,-73.989228,31
40.712729,-73.901419,17
40.712794,-74.007445,49
40.712824,-73.783093,35
40.71300389,-73.78236564,67
40.713021,-74.004174,19
40.71308,-73.966599,28
40.71313543,-74.00405805,146
40.71313543862,-74.00405805807,17
40.713275,-73.872323,22
40.713284,-73.781186,30
40.713373,-73.82874,20
40.713476,-73.997763,17
40.713579,-73.995942,36
40.713694,-73.949309,33
40.713705,-73.96632,27
40.713769,-73.737389,23
40.713797,-73.993334,28
40.71379779,-73.95159139,20
40.713944,-73.991455,35
40.713973,-73.987144,16
40.713983,-73.998714,16
40.71405458,-73.99018838,59
40.714064,-73.952267,28
40.71406583,-73.94937276,36
40.714067,-73.950498,22
40.714084,-73.982461,17
40.714093,-73.989763,28
40.714128,-73.996141,22
40.714141,-73.948546,25
40.71416462,-74.00630902,30
40.714249,-73.987934,24
40.71440591,-73.99022079,17
40.71444186,-73.83125712,50
40.71453288,-73.9443872,25
40.714534,-74.015669,92
40.71458,-73.982052,21
40.714608,-74.011443,47
40.714657,-74.009038,18
40.714658,-73.913865,42
40.714725,-73.992665,18
40.71478,-73.951739,16
40.714823,-73.993676,29
40.714837,-73.831845,26
40.71488,-73.944444,17
40.71492756,-74.00793957,16
40.71493,-74.016075,18
40.714987,-73.93371,19
40.714992,-73.990037,25
40.715156,-73.98709,16
40.71521,-73.860332,19
40.715218,-73.992946,17
40.715221,-73.999629,16
40.715258,-74.011239,55
40.715461,-73.9916,16
40.715488,-73.993836,32
40.715498,-74.005198,42
40.71552033,-74.00923827,69
40.715631,-73.832899,21
40.715638,-73.996442,25
40.715824,-73.986294,33
40.715878,-73.959825,110
40.715912,-74.010103,32
40.716012012,-73.9973320301,193
40.71602,-74.004755,16
40.716074,-73.987128,61
40.71613,-73.989454,19
40.71618332,-73.98074408,19
40.71619611,-73.99749024,29
40.716223,-73.998127,19
40.71630999173,-73.98316601369,87
40.716337,-74.001251,89
40.716347,-73.962652,18
40.716401,-73.807971,20
40.716456,-74.002318,37
40.71650763,-73.98392046,17
40.716573,-73.960151,21
40.716613,-73.993261,17
40.716735,-73.742308,16
40.716742,-74.01466,24
40.716828,-73.962137,16
40.71686,-73.980359,24
40.7169248,-73.98321491,18
40.717004,-73.958617,24
40.71709893,-73.99858951,23
40.717342,-73.997436,17
40.717438,-73.995878,22
40.717439,-73.940281,26
40.717557,-73.958022,22
40.717588,-73.98535,59
40.717609,-74.001283,34
40.717612,-73.98286,30
40.717629,-73.99826,18
40.717662,-73.990468,29
40.717681,-73.958963,59
40.71772387,-73.98576515,23
40.71779,-73.992657,18
40.71783501,-73.95772467,70
40.717845,-73.991075,20
40.717864,-73.986176,40
40.717868,-73.995118,37
40.717995,-73.736692,18
40.718009,-73.989853,23
40.71801843,-73.99995671,40
40.718103,-73.988436,16
40.718111,-73.957428,27
40.718121,-73.991984,16
40.71814453,-73.99382768,94
40.718153,-73.98699,60
40.718181,-74.00076,77
40.718224,-74.000244,18
40.718301,-73.994318,20
40.718326,-74.002792,18
40.718344,-73.989242,58
40.718403,-73.985418,74
40.71843,-73.987798,30
40.71843,-73.982936,27
40.71843015,-74.00053029,55
40.718446,-73.996756,22
40.718524,-73.960317,41
40.7185558,-73.98820001,216
40.7185558077,-73.9882000111,34
40.718575,-73.990001,16
40.71864786,-73.83769662,23
40.71867,-73.986245,23
40.718676,-73.988606,119
40.718696,-74.000902,54
40.718733,-73.813309,18
40.718734,-73.997592,23
40.718756,-73.990604,18
40.71879468,-73.98901164,24
40.71886109,-73.97491363,16
40.718875,-73.982204,22
40.718911,-73.98939,123
40.718913,-73.958712,20
40.718948,-73.987072,19
40.718949,-73.963195,16
40.718957,-73.994603,28
40.719115,-73.990066,39
40.719127,-74.010347,18
40.71912711,-74.00693719,26
40.719147,-73.983099,17
40.719194,-73.987872,30
40.71920377,-73.99036439,18
40.719211,-73.985492,20
40.719259,-73.733766,22
40.719373,-74.000231,27
40.71939629,-74.00188311,108
40.719421,-74.00518,27
40.719436,-73.988682,63
40.719522,-73.993129,32
40.719619,-73.999451,22
40.719659,-73.984775,35
40.719667,-73.989441,52
40.719713,-73.987147,36
40.71983205,-73.98754321,18
40.719841,-73.990041,21
40.71993506,-73.97875164,18
40.719936,-73.844933,18
40.719955,-73.987948,26
40.719963,-73.844234,44
40.71997248,-73.99289676,27
40.719993,-74.000245,22
40.720068,-73.808562,20
40.720075,-73.962789,58
40.720084,-73.981619,34
40.720138,-73.979416,23
40.72025484,-74.00708983,52
40.72032113,-73.99404032,33
40.720357,-73.950413,34
40.720388,-74.001043,39
40.720408,-73.987246,45
40.72044188847,-74.00674397419,301
40.72061,-73.992566,16
40.72062858,-74.00520932,56
40.720629,-73.993919,17
40.720656,-73.988061,252
40.720763,-73.846429,46
40.720796,-74.001834,20
40.720809,-73.844383,34
40.720854,-73.984151,22
40.720884,-73.988818,128
40.720999,-74.002734,18
40.721062,-73.989425,25
40.721104,-74.004282,17
40.721109,-73.987359,37
40.721122,-73.956334,23
40.721123,-73.994251,26
40.721176,-73.979419,17
40.721211,-73.843435,16
40.72123464,-73.98777023,19
40.72124875,-73.99223644,16
40.721285,-73.993662,40
40.721316,-74.000257,35
40.721348,-73.988146,52
40.721348,-73.983413,16
40.721351,-73.980847,19
40.72145346,-73.84397787,133
40.72145346398,-73.84397787334,18
40.721456,-73.958352,81
40.72146254,-73.98852418,16
40.721549,-74.004931,19
40.721612,-73.986618,17
40.72170505,-73.95064766,21
40.721709,-73.844579,22
40.721718,-74.001052,18
40.721825,-73.991943,62
40.721842,-73.956749,27
40.721853,-73.987456,72
40.721858,-73.985097,26
40.721869,-74.004201,40
40.721875,-73.997261,33
40.721994,-73.993394,60
40.722009,-73.957759,25
40.722079,-73.988194,139
40.722088,-74.001806,19
40.722126,-73.996695,41
40.722133,-73.958701,29
40.722189,-74.003369,19
40.7222418,-73.9862873,18
40.722291,-73.988894,42
40.72230022,-73.99712108,30
40.722345,-73.983204,25
40.722369,-74.00103,20
40.72240151,-73.99164825,17
40.722407,-73.999333,162
40.722482,-73.997552,33
40.722514,-73.984598,46
40.72254986,-74.00629899,16
40.722583,-73.9875,48
40.722629,-73.986027,111
40.72264099648,-73.85154182168,104
40.722659,-73.995986,19
40.722743,-74.001789,16
40.722803,-74.000133,16
40.722842,-73.998396,16
40.722846,-74.003374,22
40.722879,-73.994531,22
40.722937,-73.987683,29
40.722975,-73.950327,18
40.723024,-73.99133,62
40.723053,-73.989016,18
40.723175,-74.000886,77
40.72326034,-73.98843007,24
40.723329,-73.985519,17
40.723548,-74.00165,94
40.72358,-73.977668,17
40.723587,-73.988201,73
40.723609,-73.999989,19
40.723628,-73.998298,138
40.723629,-73.84872,22
40.72365033,-73.99102396,94
40.72377191,-73.95079044,32
40.72393,-74.002458,28
40.723933,-73.991938,56
40.723952,-73.985065,24
40.723981,-74.000747,35
40.723987,-73.975813,18
40.724028,-73.999097,33
40.724044,-73.996179,29
40.72423529,-73.99778483,52
40.724244,-73.987731,21
40.724281,-74.003127,16
40.724359,-74.00153,41
40.724372,-73.983243,21
40.724401,-73.999856,148
40.724521,-73.992465,16
40.724577,-73.980035,18
40.724743,-73.995606,20
40.724767,-73.951357,24
40.724774,-74.000614,24
40.724782,-73.981421,21
40.724786,-73.976785,18
40.72482,-73.998965,72
40.724833,-73.997278,128
40.72487765,-73.97516391,18
40.724883,-73.987268,25
40.724982,-73.982795,30
40.725168,-73.98418,61
40.725195,-73.999723,34
40.725201,-73.878784,20
40.725214,-73.998096,72
40.725288,-73.991202,22
40.725398,-73.994687,23
40.72543198,-73.99677099,88
40.725508,-73.994988,16
40.72551155,-74.00402994,28
40.725577,-74.000499,24
40.72558254,-73.98986919,16
40.725616,-74.005167,33
40.725689,-73.988237,29
40.725763,-73.983746,94
40.725881,-74.00388,40
40.725885,-73.989649,21
40.72593145,-73.99464955,51
40.725936,-73.985061,19
40.725979,-73.996308,72
40.726018,-73.991928,47
40.72605391,-73.98353371,33
40.72618682,-73.73523412,50
40.726267,-73.95221,32
40.726284,-73.73476,20
40.726354,-74.000407,16
40.726359,-73.983313,55
40.726364,-73.997135,25
40.726401,-73.908469,28
40.726483,-73.989207,24
40.726514,-73.984637,17
40.7265156408,-73.98829024376,158
40.72652937698,-73.73486453789,83
40.72655378,-73.98782858,38
40.726678,-73.907247,24
40.726686,-73.985951,21
40.726743,-73.99167,34
40.72677,-73.853194,18
40.726777,-73.976865,19
40.72686578,-73.97990757,21
40.726869,-73.995557,38
40.72688302,-73.95287147,24
40.726956,-73.953115,40
40.726963,-73.982874,32
40.72696953,-73.85374602,19
40.72700069402,-73.95298311124,90
40.72709,-73.988761,26
40.727111,-74.000274,17
40.727129,-73.984192,52
40.727167,-73.979688,20
40.72726147,-73.98265669,23
40.727356,-73.981067,36
40.727423,-73.92547,16
40.727426,-73.993915,24
40.727475,-73.892779,21
40.727476,-73.986929,17
40.727501,-73.999435,75
40.727501,-73.997805,28
40.727515,-73.99501,26
40.727616,-73.952979,25
40.72784135,-73.83283234,18
40.72784604,-73.98222719,21
40.727885,-73.985076,34
40.728094,-73.986483,44
40.728116,-73.994502,16
40.72813437,-73.95327311,16
40.728146,-73.982009,24
40.728241,-74.00537,22
40.728245,-73.999316,117
40.728473,-73.984645,20
40.728478,-73.953466,22
40.72860484,-74.00531458,19
40.728609,-74.000056,102
40.728612,-73.994657,38
40.728689,-73.99842,26
40.728891,-73.987461,27
40.728981,-74.000813,43
40.729024,-73.890429,24
40.729048,-74.002506,18
40.729054,-73.999141,26
40.729069,-73.984214,24
40.729074,-73.988786,23
40.729077,-73.988801,86
40.729163,-73.953808,17
40.72916763,-74.00119065,17
40.72924,-73.815189,35
40.72926,-73.743495,37
40.729273,-73.98562,17
40.729294,-73.993504,28
40.729405,-73.98109,16
40.729427,-73.999901,29
40.72947,-74.010636,129
40.729482,-73.987029,65
40.72949,-73.987951,30
40.729547,-73.98243,16
40.729578,-74.000844,125
40.729652,-74.004563,17
40.729711,-73.862586,24
40.729719,-73.990328,32
40.72973,-73.951071,16
40.72980957,-73.74468211,17
40.729829,-73.993051,17
40.72985,-73.954101,27
40.72986175,-73.99143444,34
40.729872,-73.998986,16
40.72987816,-73.99072365,16
40.7299397,-73.81043304,20
40.729942,-73.97918,51
40.729971,-73.992138,46
40.730038,-73.95592,16
40.730083,-73.980597,35
40.730091,-74.003212,16
40.73011306687,-73.81090891488,102
40.73011735,-73.86231192,37
40.730148,-73.862392,93
40.730189,-73.981962,19
40.73019881,-73.95424585,37
40.73021,-74.000311,45
40.730331,-73.983303,16
40.730335,-73.992624,46
40.730453,-74.002077,27
40.730492,-73.886518,27
40.730552,-73.954312,31
40.73059192,-73.99240854,25
40.73066902,-73.99885262,283
40.73066902111,-73.99885262043,72
40.730748,-74.000768,117
40.730823,-74.001549,28
40.730879,-73.992164,17
40.730905,-73.981442,113
40.730962,-73.995341,20
40.731003,-73.982813,26
40.73106426,-74.00141078,33
40.731111,-73.993642,22
40.731308,-74.006681,26
40.73135114,-73.9825546,95
40.731375,-74.000279,18
40.731386,-74.001183,38
40.731646,-73.982214,53
40.731659,-73.989412,43
40.73170654,-74.00095616,247
40.73170654022,-74.00095616453,37
40.73185,-73.983751,53
40.731881,-73.994543,20
40.732003,-74.003437,17
40.732011,-74.000733,19
40.732047,-74.001415,27
40.732284,-73.987918,59
40.73235057,-73.98494657,18
40.732572,-73.999339,16
40.732579,-74.001892,69
40.732599,-73.99717,41
40.73261,-73.849434,19
40.732619,-74.003794,30
40.732622,-74.000289,42
40.732785,-74.003276,48
40.732821,-73.986063,80
40.73283,-73.991197,35
40.732847,-73.863882,131
40.732894,-74.001964,18
40.732914,-73.981276,22
40.73292795,-74.00006494,23
40.732948,-73.987432,23
40.732953,-74.006965,17
40.733017,-73.993568,23
40.733065,-74.003504,21
40.733141,-73.989952,17
40.733146,-73.869345,16
40.733269,-74.00507,36
40.73327,-73.999811,59
40.733278,-73.998771,42
40.73329229,-73.98717987,49
40.733398,-74.006351,34
40.733424,-74.002909,26
40.73349726,-73.87036942,58
40.733512,-74.003532,78
40.733525,-73.997531,18
40.733539,-74.002113,46
40.733596,-73.991029,30
40.733613,-73.993057,36
40.733629,-73.98798,54
40.73363332,-74.00278558,57
40.733635,-73.98693,21
40.733729,-73.871197,686
40.733736,-74.001995,79
40.733875,-73.999371,26
40.733876,-74.005428,22
40.73389675845,-74.00539583734,188
40.733942,-74.002878,18
40.733981,-73.989886,44
40.734021,-74.000005,28
40.734091,-74.006238,40
40.7342,-73.989341,23
40.73422627,-74.005407,30
40.734255,-73.991605,17
40.734408,-73.990849,37
40.73443438,-73.98990393,457
40.73443438732,-73.98990393254,68
40.734478,-73.868013,75
40.734637,-73.990328,102
40.734705,-74.002181,31
40.734738,-73.999609,25
40.734874,-73.99199,36
40.734878,-73.989955,99
40.734955,-73.874983,140
40.734976,-73.988051,16
40.734998,-74.000164,18
40.735027,-73.991235,265
40.735116,-73.861747,20
40.73521404,-73.99171521,160
40.73521404189,-73.99171521011,21
40.735256,-73.979566,16
40.735313,-73.99411836,17
40.73539005,-73.97510948,17
40.73542566,-73.97474863,29
40.735489,-74.006014,21
40.735514,-73.955132,22
40.735552,-73.991463,37
40.73561,-73.992666,93
40.735617,-74.000539,34
40.73564,-73.988636,32
40.735659,-73.993868,60
40.735696,-73.974777,16
40.735698,-73.989664,149
40.735714,-73.998041,40
40.73577805,-73.74653922,18
40.735948,-73.933717,16
40.73599,-73.99573,24
40.73600465,-73.99361673,18
40.73621,-73.990982,28
40.73624,-73.93627,18
40.736348,-73.977475,21
40.736352,-73.997574,47
40.73653145,-73.99075159,17
40.736683,-73.995228,141
40.73669795,-73.98331594,32
40.7367523,-73.87767019,43
40.736769,-73.86538,25
40.736831,-73.990542,37
40.736847,-73.989672,36
40.736851,-73.988804,30
40.73688663,-73.97854055,24
40.736931,-73.955365,22
40.737011,-73.992887,36
40.737014,-73.997091,94
40.737029,-73.864489,20
40.737074,-73.982962,23
40.73713251,-73.99032932,17
40.737201,-73.877388,21
40.73720309857,-73.98327259815,372
40.737254,-73.984295,20
40.737293,-73.86361,23
40.73736069,-73.99683897,134
40.73736069337,-73.99683897659,23
40.737387,-73.979723,47
40.737464,-73.990226,31
40.737524,-73.991278,17
40.737609,-74.002817,20
40.737624,-73.99244,64
40.7376829,-73.85204816,17
40.737703,-73.996591,35
40.737957,-73.998262,56
40.738021,-73.98796,32
40.738103,-73.989068,16
40.738144,-74.008902,48
40.73821,-73.992011,68
40.738331,-74.001281,16
40.738359,-73.982026,40
40.7384,-73.885988,17
40.73853,-73.985453,20
40.73855195,-73.99968244,139
40.73855195884,-73.99968244859,22
40.738575,-74.003653,17
40.738744,-73.988753,17
40.738796,-73.991586,36
40.738898,-73.999435,31
40.738985,-73.889067,18
40.739026,-73.981546,18
40.739103,-73.976924,32
40.739153,-74.001104,181
40.739171,-73.983944,17
40.739197,-73.89015,17
40.739198,-73.785572,23
40.739221,-73.884524,32
40.73923333,-73.97819337,16
40.739381,-73.99116,51
40.73939,-74.00725,69
40.739415,-74.004628,34
40.739564,-73.995233,42
40.739664,-73.878203,42
40.73975138,-74.00252241,191
40.73975138823,-74.00252241398,32
40.739806,-73.982439,18
40.739836,-74.007995,20
40.739839,-73.9845,27
40.739848,-73.985552,31
40.739853,-73.986605,33
40.739869,-73.996867,16
40.739946,-74.006099,89
40.739964,-74.007137,26
40.739968,-73.990732,44
40.740029,-73.786296,62
40.740088,-73.97929,23
40.740098,-74.002272,43
40.740148,-73.790383,18
40.740151,-73.994805,96
40.740175,-73.9985,34
40.74018427,-73.98636299,59
40.740301,-74.003825,47
40.740351,-73.992553,45
40.740407,-73.975972,37
40.740437,-74.005209,29
40.740499,-74.00845,64
40.740528,-73.987172,29
40.740538,-74.008547,17
40.740571,-73.990294,17
40.740602,-74.006673,16
40.740605,-74.005613,18
40.740619,-74.007711,121
40.740687,-73.758757,21
40.740708,-73.978847,31
40.740735,-73.994377,17
40.740762,-74.001787,16
40.740763,-73.998074,18
40.740836,-73.879655,16
40.74087339,-73.98798314,37
40.740942,-73.992126,146
40.740952,-73.900088,29
40.74102299,-73.978615,18
40.74105515,-73.99786005,23
40.74107986,-74.00155533,25
40.741101,-73.983585,18
40.741115,-73.988554,33
40.741206,-74.008108,32
40.741288,-74.006167,124
40.741297,-74.00511,29
40.74129761,-73.88027814,21
40.741327,-73.99395,17
40.741332,-73.978392,42
40.74135658,-73.98912701,20
40.741374,-74.001342,31
40.74154875,-73.98957446,42
40.741557,-73.99168,17
40.741569,-73.880641,47
40.74162316,-73.99373528,27
40.741629,-73.995584,29
40.74166,-73.981086,45
40.741682,-74.002985,180
40.741731,-73.989447,37
40.74184182,-73.88100252,59
40.7418418249,-73.88100252317,24
40.741928,-73.993512,81
40.741961,-74.000916,30
40.741965,-74.004638,43
40.742025,-73.874287,16
40.742188,-73.974679,23
40.742223,-73.868706,26
40.742229,-73.99119,95
40.742237,-74.006279,25
40.742241,-73.998854,24
40.74225462,-74.0007037,25
40.742266,-74.002549,18
40.742278,-73.980635,64
40.74228473,-74.00441709,20
40.742329,-73.911493,37
40.742336,-73.982684,20
40.742349,-73.918386,26
40.742398,-73.984752,18
40.7425234,-73.94923204,17
40.742546,-74.000489,32
40.742555,-73.977444,24
40.742572,-73.993047,67
40.742574,-74.004192,52
40.74266360845,-73.99804910848,152
40.74269955,-73.99865494,48
40.74272856,-73.95410733,26
40.742827,-73.998428,25
40.742851,-74.002122,23
40.742876,-74.005824,21
40.742884,-73.99071,24
40.74291039,-73.9928041,58
40.74291039953,-73.99280410305,16
40.743016,-73.984301,66
40.743034,-73.935329,17
40.74308015,-73.9547366,75
40.743101,-73.918227,27
40.743121,-73.996355,19
40.7431245995,-73.95606807268,237
40.743132,-74.000062,27
40.743156,-74.003756,22
40.7431564,-73.9187012,43
